,CODEX,CODASS,CR,CURS,Q,APR,NP,NC,NF,GR,QUATRI
64788,258314,240062,4.5,2015,1,S,7.0,7.0,7.0,12,Q6
64789,260550,240072,7.5,2015,1,S,6.1,6.1,6.1,14,Q7
64790,244063,240072,7.5,2015,1,S,7.2,7.2,7.2,14,Q7
64791,232981,240072,7.5,2015,1,S,6.0,6.0,6.0,20,Q7
64792,260721,240072,7.5,2015,1,S,9.0,9.0,9.0,21,Q7
64793,259590,240072,7.5,2015,1,S,7.1,7.1,7.1,21,Q7
64794,265159,240072,7.5,2015,1,S,7.2,7.2,7.2,41,Q7
64795,256156,240072,7.5,2015,1,S,6.0,6.0,6.0,51,Q7
64796,228563,240072,7.5,2015,1,S,5.5,5.5,5.5,52,Q7
64797,228536,240072,7.5,2015,1,S,5.1,5.1,5.1,42,Q7
64798,278169,240133,6.0,2015,1,N,2.2,2.2,2.2,30,Q3
64799,260006,240133,6.0,2015,1,N,3.0,3.0,3.0,30,Q3
64800,261080,240133,6.0,2015,1,N,4.1,4.1,4.1,30,Q3
64801,277716,240133,6.0,2015,1,N,2.6,2.6,2.6,30,Q3
64802,258290,240133,6.0,2015,1,N,3.2,4.0,4.0,30,Q3
64803,289304,240133,6.0,2015,1,S,6.4,6.4,6.4,30,Q3
64804,260016,240133,6.0,2015,1,S,5.0,5.0,5.0,30,Q3
64805,264411,240133,6.0,2015,1,N,0.0,0.0,0.0,30,Q3
64806,274762,240132,4.5,2015,1,N,0.0,0.0,0.0,23,Q3
64807,274965,240133,6.0,2015,1,N,3.9,3.9,3.9,30,Q3
64808,274602,240133,6.0,2015,1,S,5.0,5.0,5.0,30,Q3
64809,288994,240133,6.0,2015,1,S,6.1,6.1,6.1,30,Q3
64810,289345,240133,6.0,2015,1,S,5.0,5.0,5.0,30,Q3
64811,289166,240133,6.0,2015,1,S,5.0,5.0,5.0,30,Q3
64812,281289,240133,6.0,2015,1,N,3.7,3.7,3.7,30,Q3
64813,289233,240133,6.0,2015,1,N,3.7,3.7,3.7,30,Q3
64814,289217,240133,6.0,2015,1,N,4.1,4.1,4.1,30,Q3
64815,278234,240132,4.5,2015,1,N,2.5,2.5,2.5,23,Q3
64816,277466,240132,4.5,2015,1,N,3.5,3.5,3.5,23,Q3
64817,289106,240132,4.5,2015,1,S,5.0,5.0,5.0,31,Q3
64818,263937,240132,4.5,2015,1,N,1.6,1.6,1.6,31,Q3
64819,289375,240133,6.0,2015,1,S,6.0,6.0,6.0,10,Q3
64820,276128,240133,6.0,2015,1,N,3.5,3.5,3.5,10,Q3
64821,289243,240133,6.0,2015,1,S,5.0,5.0,5.0,10,Q3
64822,289081,240133,6.0,2015,1,N,2.1,2.1,2.1,10,Q3
64823,229972,240062,4.5,2015,1,S,5.7,5.7,5.7,21,Q6
64824,260988,240062,4.5,2015,1,S,5.9,5.9,5.9,21,Q6
64825,277001,240062,4.5,2015,1,S,5.5,5.5,5.5,21,Q6
64826,262049,240062,4.5,2015,1,S,6.3,6.3,6.3,21,Q6
64827,244119,240062,4.5,2015,1,S,6.2,6.2,6.2,21,Q6
64828,261523,240062,4.5,2015,1,S,6.9,6.9,6.9,21,Q6
64829,244117,240062,4.5,2015,1,S,5.9,5.9,5.9,31,Q6
64830,230459,240062,4.5,2015,1,S,7.2,7.2,7.2,31,Q6
64831,261082,240062,4.5,2015,1,S,5.2,5.2,5.2,32,Q6
64832,289387,240032,4.5,2015,1,S,9.0,9.0,9.0,42,Q3
64833,289342,240132,4.5,2015,1,S,7.0,7.0,7.0,22,Q3
64834,289108,240133,6.0,2015,1,S,5.2,5.2,5.2,10,Q3
64835,289131,240133,6.0,2015,1,S,6.3,6.3,6.3,10,Q3
64836,278206,240133,6.0,2015,1,N,3.6,3.6,3.6,10,Q3
64837,259062,240062,4.5,2015,1,S,5.7,5.7,5.7,22,Q6
64838,260673,240062,4.5,2015,1,S,7.3,7.3,7.3,22,Q6
64839,277029,240133,6.0,2015,1,N,0.0,0.0,0.0,20,Q3
64840,289214,240133,6.0,2015,1,S,6.4,6.4,6.4,20,Q3
64841,273909,240133,6.0,2015,1,N,1.6,1.6,1.6,20,Q3
64842,292932,240133,6.0,2015,1,S,5.0,5.0,5.0,20,Q3
64843,276033,240133,6.0,2015,1,N,4.1,4.1,4.1,20,Q3
64844,289420,240133,6.0,2015,1,N,3.6,3.6,3.6,20,Q3
64845,277913,240133,6.0,2015,1,S,5.0,5.0,5.0,20,Q3
64846,289253,240133,6.0,2015,1,S,5.0,5.0,5.0,20,Q3
64847,274317,240133,6.0,2015,1,N,4.0,4.0,4.0,10,Q3
64848,289134,240133,6.0,2015,1,N,0.0,0.0,0.0,20,Q3
64849,288958,240133,6.0,2015,1,N,2.6,2.6,2.6,20,Q3
64850,274187,240133,6.0,2015,1,N,2.4,2.4,2.4,20,Q3
64851,279040,240133,6.0,2015,1,N,2.5,2.5,2.5,20,Q3
64853,261106,240062,4.5,2015,1,S,5.0,5.0,5.0,41,Q6
64854,245633,240062,4.5,2015,1,S,5.4,5.4,5.4,41,Q6
64855,245209,240062,4.5,2015,1,S,6.5,6.5,6.5,42,Q6
64857,261710,240072,7.5,2015,1,S,6.3,6.3,6.3,32,Q7
64858,288958,240132,4.5,2015,1,N,1.9,1.9,1.9,22,Q3
64859,292932,240132,4.5,2015,1,S,7.3,7.3,7.3,22,Q3
64860,289291,240132,4.5,2015,1,S,5.6,5.6,5.6,22,Q3
64861,288989,240132,4.5,2015,1,N,2.5,2.5,2.5,22,Q3
64862,230353,240062,4.5,2015,1,N,2.6,2.6,2.6,42,Q6
64863,289083,240031,6.0,2015,1,S,8.4,8.4,8.4,31,Q3
64864,289121,240133,6.0,2015,1,N,4.2,4.2,4.2,10,Q3
64865,289184,240133,6.0,2015,1,N,4.0,4.0,4.0,10,Q3
64866,258742,240072,7.5,2015,1,S,7.0,7.0,7.0,34,Q7
64867,227320,240072,7.5,2015,1,S,6.4,6.4,6.4,34,Q7
64868,289181,240132,4.5,2015,1,N,3.6,3.6,3.6,21,Q3
64869,289122,240132,4.5,2015,1,S,7.5,7.5,7.5,21,Q3
64871,277409,240031,6.0,2015,1,S,5.7,5.7,5.7,40,Q3
64872,264669,240133,6.0,2015,1,N,0.0,0.0,0.0,10,Q3
64873,289311,240133,6.0,2015,1,S,8.4,8.4,8.4,10,Q3
64874,276921,240133,6.0,2015,1,N,1.9,1.9,1.9,10,Q3
64875,261267,240072,7.5,2015,1,S,6.6,6.6,6.6,11,Q7
64876,280216,240044,3.0,2015,1,S,7.0,7.0,7.0,11,Q4
64880,292910,240031,6.0,2015,1,S,5.8,5.8,5.8,32,Q3
64881,289024,240031,6.0,2015,1,S,7.3,7.3,7.3,32,Q3
64882,289166,240031,6.0,2015,1,S,7.2,7.2,7.2,32,Q3
64883,288976,240031,6.0,2015,1,S,6.6,6.6,6.6,32,Q3
64884,244262,240031,6.0,2015,1,N,2.0,2.0,2.0,40,Q3
64885,229180,240031,6.0,2015,1,S,5.1,5.1,5.1,41,Q3
64886,275958,240031,6.0,2015,1,S,5.4,5.4,5.4,41,Q3
64887,281291,240031,6.0,2015,1,N,0.0,0.0,0.0,42,Q3
64888,274513,240031,6.0,2015,1,N,1.4,1.4,1.4,42,Q3
64889,273970,240031,6.0,2015,1,S,5.3,5.3,5.3,42,Q3
64890,245234,240072,7.5,2015,1,S,5.5,5.5,5.5,12,Q7
64891,245360,240072,7.5,2015,1,S,6.0,6.0,6.0,13,Q7
64892,228108,240072,7.5,2015,1,N,4.0,4.0,4.0,13,Q7
64893,289255,240132,4.5,2015,1,S,7.4,7.4,7.4,12,Q3
64894,289403,240132,4.5,2015,1,S,7.3,7.3,7.3,12,Q3
64895,294141,240132,4.5,2015,1,S,10.0,10.0,10.0,12,Q3
64896,289081,240132,4.5,2015,1,S,6.5,6.5,6.5,12,Q3
64897,289142,240132,4.5,2015,1,S,9.6,9.6,9.6,12,Q3
64898,278286,240132,4.5,2015,1,N,4.3,4.3,4.3,33,Q3
64899,264411,240132,4.5,2015,1,N,3.9,3.9,3.9,33,Q3
64900,276397,240132,4.5,2015,1,N,4.0,4.0,4.0,33,Q3
64901,276033,240132,4.5,2015,1,S,8.1,8.1,8.1,41,Q3
64902,277510,240132,4.5,2015,1,N,3.0,3.0,3.0,41,Q3
64903,289280,240132,4.5,2015,1,S,10.0,10.0,10.0,41,Q3
64904,278206,240044,3.0,2015,1,S,10.0,10.0,10.0,12,Q4
64905,276945,240044,3.0,2015,1,S,8.5,8.5,8.5,12,Q4
64906,261443,240031,6.0,2015,1,N,4.2,4.2,4.2,40,Q3
64907,258784,240031,6.0,2015,1,S,5.6,5.6,5.6,40,Q3
64908,292501,240031,6.0,2015,1,N,3.6,3.6,3.6,41,Q3
64909,289170,240031,6.0,2015,1,N,1.9,1.9,1.9,41,Q3
64910,259414,240031,6.0,2015,1,N,2.7,2.7,2.7,41,Q3
64911,289108,240132,4.5,2015,1,S,6.5,6.5,6.5,11,Q3
64912,289152,240132,4.5,2015,1,N,2.3,2.3,2.3,13,Q3
64913,274555,240132,4.5,2015,1,S,6.4,6.4,6.4,13,Q3
64914,274380,240132,4.5,2015,1,N,3.2,3.2,3.2,32,Q3
64915,288994,240132,4.5,2015,1,N,2.4,2.4,2.4,32,Q3
64916,277700,240132,4.5,2015,1,S,7.9,7.9,7.9,32,Q3
64917,275575,240132,4.5,2015,1,N,4.1,4.1,4.1,32,Q3
64918,289396,240132,4.5,2015,1,N,3.3,3.3,3.3,33,Q3
64919,245643,240031,6.0,2015,1,N,4.0,4.4,4.4,42,Q3
64920,246762,240031,6.0,2015,1,N,1.3,1.3,1.3,42,Q3
64921,246660,240072,7.5,2015,1,S,5.1,5.1,5.1,31,Q7
64922,246312,240072,7.5,2015,1,S,5.0,5.0,5.0,31,Q7
64923,289361,240132,4.5,2015,1,N,4.3,4.3,4.3,12,Q3
64924,276620,240042,6.0,2015,1,S,6.0,6.0,6.0,11,Q4
64925,304183,240042,6.0,2015,1,S,5.2,5.2,5.2,11,Q4
64926,275676,240042,6.0,2015,1,N,4.6,4.6,4.6,11,Q4
64927,277587,240044,3.0,2015,1,S,7.0,7.0,7.0,32,Q4
64928,274485,240044,3.0,2015,1,S,7.3,7.3,7.3,32,Q4
64929,274148,240044,3.0,2015,1,S,9.5,9.5,9.5,41,Q4
64930,275008,240044,3.0,2015,1,S,8.5,8.5,8.5,41,Q4
64931,259963,240044,3.0,2015,1,S,7.5,7.5,7.5,41,Q4
64932,275958,240044,3.0,2015,1,S,8.5,8.5,8.5,41,Q4
64933,276991,240044,3.0,2015,1,S,9.5,9.5,9.5,41,Q4
64934,261575,240044,3.0,2015,1,S,7.5,7.5,7.5,41,Q4
64935,261726,240044,3.0,2015,1,S,9.5,9.5,9.5,41,Q4
64936,276760,240043,4.5,2014,2,S,6.1,6.1,6.1,41,Q4
64937,260548,240043,4.5,2014,2,S,6.3,6.3,6.3,41,Q4
64939,278148,240044,3.0,2015,1,S,9.2,9.2,9.2,21,Q4
64940,277465,240044,3.0,2015,1,S,8.9,8.9,8.9,21,Q4
64941,278094,240044,3.0,2015,1,S,10.0,10.0,10.0,31,Q4
64942,274770,240044,3.0,2015,1,S,9.0,9.0,9.0,31,Q4
64943,278075,240044,3.0,2015,1,S,10.0,10.0,10.0,31,Q4
64944,259084,240044,3.0,2015,1,S,8.0,8.0,8.0,32,Q4
64945,276894,240043,4.5,2014,2,S,5.7,5.7,5.7,41,Q4
64946,277875,240043,4.5,2014,2,S,7.1,7.1,7.1,42,Q4
64947,261443,240043,4.5,2014,2,N,4.4,4.4,4.4,42,Q4
64948,275597,240043,4.5,2014,2,S,5.6,5.6,5.6,43,Q4
64949,261575,240043,4.5,2014,2,S,5.0,5.0,5.0,43,Q4
64950,259963,240043,4.5,2014,2,S,5.1,5.1,5.1,43,Q4
64951,277854,240044,3.0,2015,1,S,7.0,7.0,7.0,32,Q4
64952,258408,240043,4.5,2014,2,N,4.6,4.6,4.6,32,Q4
64953,264523,240043,4.5,2014,2,S,6.3,6.3,6.3,33,Q4
64954,258256,240043,4.5,2014,2,S,5.6,5.6,5.6,33,Q4
64955,277875,240044,3.0,2015,1,S,7.7,7.7,7.7,42,Q4
64957,274715,240132,4.5,2015,1,N,0.0,0.0,0.0,42,Q3
64958,292926,240132,4.5,2015,1,S,5.7,5.7,5.7,42,Q3
64961,277512,240042,6.0,2015,1,S,5.6,5.6,5.6,12,Q4
64962,275008,240042,6.0,2015,1,S,6.2,6.2,6.2,21,Q4
64963,289218,240132,4.5,2015,1,S,10.0,10.0,10.0,43,Q3
64964,289409,240132,4.5,2015,1,N,2.2,2.2,2.2,43,Q3
64965,274852,240042,6.0,2015,1,S,7.0,7.0,7.0,11,Q4
64966,289021,240042,6.0,2015,1,S,6.5,6.5,6.5,21,Q4
64967,288963,240132,4.5,2015,1,S,6.3,6.3,6.3,42,Q3
64968,277760,240042,6.0,2015,1,S,6.4,6.4,6.4,12,Q4
64969,276167,240042,6.0,2015,1,S,6.0,6.0,6.0,12,Q4
64970,309711,240042,6.0,2014,2,N,3.7,3.7,3.7,31,Q4
64971,245648,240043,4.5,2013,1,S,6.7,6.7,6.7,32,Q4
64972,232981,240043,4.5,2013,1,S,6.5,6.5,6.5,32,Q4
64973,262670,240052,6.0,2013,1,S,5.0,5.0,5.0,10,Q5
64974,245209,240052,6.0,2013,1,S,6.9,6.9,6.9,11,Q5
64975,244300,240052,6.0,2013,1,S,5.9,5.9,5.9,11,Q5
64976,232351,240051,6.0,2012,2,N,3.5,3.5,3.5,20,Q5
64977,230188,240071,6.0,2013,1,S,7.5,7.5,7.5,31,Q7
64978,227302,240071,6.0,2013,1,S,7.9,7.9,7.9,32,Q7
64979,226472,240071,6.0,2013,1,S,8.2,8.2,8.2,32,Q7
64980,227518,240071,6.0,2013,1,S,8.6,8.6,8.6,32,Q7
64981,231371,240071,6.0,2013,1,S,7.8,7.8,7.8,40,Q7
64982,230933,240071,6.0,2013,1,S,5.5,5.5,5.5,40,Q7
64983,243543,240043,4.5,2013,1,S,5.0,5.0,5.0,31,Q4
64984,226717,240043,4.5,2013,1,S,5.0,5.0,5.0,31,Q4
64985,261541,240031,6.0,2013,1,S,5.5,5.5,5.5,20,Q3
64986,254783,240031,6.0,2013,1,N,2.9,2.9,2.9,20,Q3
64987,261337,240031,6.0,2013,1,S,5.6,5.6,5.6,20,Q3
64988,245929,240052,6.0,2013,1,S,5.5,5.5,5.5,33,Q5
64989,245812,240031,6.0,2013,1,N,2.7,2.7,2.7,20,Q3
64990,262080,240031,6.0,2013,1,S,6.9,6.9,6.9,20,Q3
64991,226881,240031,6.0,2013,1,N,0.0,0.0,0.0,20,Q3
64992,250998,240031,6.0,2013,1,S,5.0,5.0,5.0,20,Q3
64993,245374,240031,6.0,2013,1,S,5.0,5.0,5.0,20,Q3
64994,258902,240031,6.0,2013,1,S,5.0,5.0,5.0,20,Q3
64995,246391,240031,6.0,2013,1,N,4.3,4.3,4.3,20,Q3
64996,245810,240052,6.0,2013,1,S,5.6,5.6,5.6,22,Q5
64997,227369,240052,6.0,2013,1,N,3.4,3.4,3.4,23,Q5
64998,246794,240052,6.0,2013,1,S,6.7,6.7,6.7,23,Q5
64999,246304,240052,6.0,2013,1,S,8.3,8.3,8.3,24,Q5
65000,245074,240052,6.0,2013,1,S,5.6,5.6,5.6,24,Q5
65001,245619,240052,6.0,2013,1,S,6.3,6.3,6.3,24,Q5
65002,245150,240052,6.0,2013,1,S,6.8,6.8,6.8,31,Q5
65003,244626,240052,6.0,2013,1,N,4.4,4.4,4.4,34,Q5
65004,245553,240052,6.0,2013,1,S,5.8,5.8,5.8,34,Q5
65005,245110,240052,6.0,2013,1,S,7.7,7.7,7.7,34,Q5
65006,227125,240044,3.0,2013,1,S,7.1,7.1,7.1,21,Q4
65007,246733,240044,3.0,2013,1,S,10.0,10.0,10.0,22,Q4
65008,249938,240044,3.0,2013,1,S,9.0,9.0,9.0,22,Q4
65009,258413,240031,6.0,2013,1,S,6.5,6.5,6.5,10,Q3
65010,245553,240141,6.0,2013,1,S,5.0,5.0,5.0,11,Q4
65011,244533,240141,6.0,2013,1,S,5.0,5.0,5.0,11,Q4
65012,245314,240052,6.0,2013,1,S,6.1,6.1,6.1,24,Q5
65013,244848,240052,6.0,2013,1,S,5.8,5.8,5.8,24,Q5
65014,246091,240052,6.0,2013,1,S,5.6,5.6,5.6,32,Q5
65015,250039,240044,3.0,2013,1,S,7.9,7.9,7.9,12,Q4
65016,245113,240044,3.0,2013,1,S,7.8,7.8,7.8,12,Q4
65017,245811,240044,3.0,2013,1,S,9.5,9.5,9.5,13,Q4
65018,261977,240031,6.0,2013,1,S,5.0,5.0,5.0,10,Q3
65020,245132,240044,3.0,2013,1,S,7.0,7.0,7.0,11,Q4
65021,245847,240044,3.0,2013,1,S,7.0,7.0,7.0,11,Q4
65023,231371,240073,4.5,2013,1,S,8.4,8.4,8.4,41,Q7
65024,228571,240073,4.5,2013,1,S,7.8,7.8,7.8,41,Q7
65025,227413,240073,4.5,2013,1,S,6.1,6.1,6.1,43,Q7
65026,227744,240073,4.5,2013,1,S,7.8,7.8,7.8,43,Q7
65027,228537,240073,4.5,2013,1,S,6.2,6.2,6.2,43,Q7
65028,229925,240073,4.5,2013,1,S,8.3,8.3,8.3,24,Q7
65032,248715,240141,6.0,2013,1,S,6.8,6.8,6.8,21,Q4
65033,278734,240141,6.0,2013,1,S,5.0,5.0,5.0,21,Q4
65034,244886,240141,6.0,2013,1,S,5.8,5.8,5.8,22,Q4
65035,243702,240141,6.0,2013,1,S,6.9,6.9,6.9,22,Q4
65036,244888,240141,6.0,2013,1,N,3.8,3.8,3.8,22,Q4
65037,245132,240141,6.0,2013,1,S,6.3,6.3,6.3,22,Q4
65038,229972,240141,6.0,2013,1,S,7.1,7.1,7.1,22,Q4
65039,246373,240033,4.5,2013,1,S,5.7,5.7,5.7,10,Q3
65040,243136,240033,4.5,2013,1,N,4.2,4.2,4.2,30,Q3
65041,261175,240033,4.5,2013,1,S,5.0,5.0,5.0,14,Q3
65042,250393,240033,4.5,2013,1,N,2.0,2.0,2.0,24,Q3
65043,259212,240033,4.5,2013,1,S,5.2,5.2,5.2,34,Q3
65044,227950,240051,6.0,2012,2,S,6.3,6.3,6.3,10,Q5
65045,228600,240051,6.0,2012,2,S,5.0,5.0,5.0,10,Q5
65046,230302,240051,6.0,2012,2,S,5.7,5.7,5.7,10,Q5
65047,232526,240051,6.0,2012,2,N,4.0,4.0,4.0,10,Q5
65048,233021,240051,6.0,2012,2,S,5.8,5.8,5.8,10,Q5
65049,226494,240051,6.0,2012,2,S,6.5,6.5,6.5,20,Q5
65050,228494,240051,6.0,2012,2,N,4.0,4.0,4.0,20,Q5
65051,243748,240141,6.0,2013,1,S,7.4,7.4,7.4,21,Q4
65052,227880,240141,6.0,2013,1,N,1.4,1.4,1.4,21,Q4
65053,243863,240141,6.0,2013,1,S,7.3,7.3,7.3,21,Q4
65054,244119,240141,6.0,2013,1,S,7.1,7.1,7.1,21,Q4
65055,262745,240033,4.5,2013,1,S,6.8,6.8,6.8,24,Q3
65056,261141,240033,4.5,2013,1,S,5.0,5.0,5.0,24,Q3
65057,261943,240033,4.5,2013,1,S,6.5,6.5,6.5,34,Q3
65058,245509,240033,4.5,2013,1,N,4.0,4.0,4.0,54,Q3
65059,260465,240033,4.5,2013,1,S,5.7,5.7,5.7,11,Q3
65060,227284,240051,6.0,2012,2,S,5.3,5.3,5.3,20,Q5
65061,245084,240031,6.0,2013,1,N,3.0,3.0,3.0,20,Q3
65062,258174,240031,6.0,2013,1,S,5.4,5.4,5.4,30,Q3
65063,245121,240031,6.0,2013,1,S,6.0,6.0,6.0,30,Q3
65064,259894,240031,6.0,2013,1,S,5.3,5.3,5.3,30,Q3
65065,227779,240071,6.0,2013,1,S,7.0,7.0,7.0,10,Q7
65066,258301,240033,4.5,2013,1,S,4.7,4.7,5.0,21,Q3
65067,258937,240033,4.5,2013,1,N,4.2,4.2,4.2,21,Q3
65068,258563,240033,4.5,2013,1,S,5.0,5.0,5.0,22,Q3
65069,262084,240033,4.5,2013,1,N,4.7,4.7,4.7,22,Q3
65070,250031,240033,4.5,2013,1,N,4.4,4.4,4.4,22,Q3
65071,258323,240033,4.5,2013,1,S,5.0,5.0,5.0,23,Q3
65072,259357,240033,4.5,2013,1,S,8.0,8.0,8.0,23,Q3
65073,260666,240033,4.5,2013,1,S,6.8,6.8,6.8,32,Q3
65074,261219,240033,4.5,2013,1,S,6.6,6.6,6.6,32,Q3
65075,244653,240043,4.5,2013,1,S,5.0,5.0,5.0,10,Q4
65076,228958,240043,4.5,2013,1,S,5.8,5.8,5.8,10,Q4
65077,261527,240031,6.0,2013,1,S,6.9,6.9,6.9,20,Q3
65078,243551,240031,6.0,2013,1,S,5.0,5.0,5.0,30,Q3
65079,261214,240033,4.5,2013,1,S,6.5,6.5,6.5,12,Q3
65080,261734,240033,4.5,2013,1,N,4.4,4.4,4.4,13,Q3
65081,258997,240033,4.5,2013,1,S,6.7,6.7,6.7,31,Q3
65082,258233,240033,4.5,2013,1,S,7.9,7.9,7.9,31,Q3
65083,230066,240071,6.0,2013,1,S,6.0,6.0,6.0,20,Q7
65084,227765,240071,6.0,2013,1,S,7.2,7.2,7.2,20,Q7
65085,227133,240071,6.0,2013,1,S,7.7,7.7,7.7,20,Q7
65086,228126,240071,6.0,2013,1,S,6.8,6.8,6.8,20,Q7
65087,262655,240043,4.5,2013,1,N,0.0,0.0,0.0,10,Q4
65088,248645,240043,4.5,2013,1,S,7.4,7.4,7.4,20,Q4
65089,259232,240033,4.5,2013,1,N,3.9,3.9,3.9,13,Q3
65090,227495,240071,6.0,2013,1,S,7.2,7.2,7.2,10,Q7
65091,227756,240071,6.0,2013,1,S,6.8,6.8,6.8,20,Q7
65092,226635,240071,6.0,2013,1,S,7.5,7.5,7.5,20,Q7
65093,228439,240071,6.0,2013,1,S,8.0,8.0,8.0,20,Q7
65094,227855,240071,6.0,2013,1,S,7.4,7.4,7.4,20,Q7
65095,227588,240071,6.0,2013,1,S,7.9,7.9,7.9,20,Q7
65096,227457,240043,4.5,2013,1,N,3.8,3.8,3.8,22,Q4
65097,245132,240043,4.5,2013,1,N,3.9,3.9,3.9,22,Q4
65098,227320,240043,4.5,2013,1,S,5.8,5.8,5.8,23,Q4
65099,228108,240043,4.5,2013,1,S,6.5,6.5,6.5,23,Q4
65100,227774,240043,4.5,2013,1,S,5.3,5.3,5.3,23,Q4
65101,244458,240043,4.5,2013,1,S,6.1,6.1,6.1,11,Q4
65102,245674,240043,4.5,2013,1,S,5.0,5.0,5.0,13,Q4
65103,244279,240043,4.5,2013,1,N,3.2,3.2,3.2,13,Q4
65104,246356,240043,4.5,2013,1,N,3.9,3.9,3.9,13,Q4
65105,229176,240043,4.5,2013,1,S,5.4,5.4,5.4,13,Q4
65106,228049,240043,4.5,2013,1,N,3.5,3.5,3.5,13,Q4
65107,247535,240043,4.5,2013,1,S,6.3,6.3,6.3,13,Q4
65108,227289,240043,4.5,2013,1,N,4.5,4.5,4.5,13,Q4
65109,252424,240043,4.5,2013,1,N,3.6,3.6,3.6,13,Q4
65113,227092,240161,6.0,2012,2,S,5.2,5.2,5.2,13,Q6
65114,226680,240071,6.0,2013,1,S,7.5,7.5,7.5,10,Q7
65115,262670,240071,6.0,2013,1,S,7.5,7.5,7.5,10,Q7
65116,246236,240043,4.5,2013,1,S,5.7,5.7,5.7,11,Q4
65117,243832,240043,4.5,2013,1,S,5.5,5.5,5.5,11,Q4
65118,246416,240043,4.5,2013,1,S,7.9,7.9,7.9,12,Q4
65119,227064,240051,6.0,2012,2,S,6.4,6.4,6.4,30,Q5
65120,228169,240161,6.0,2012,2,S,5.0,5.0,5.0,14,Q6
65121,227707,240161,6.0,2012,2,S,5.2,5.2,5.2,21,Q6
65122,230066,240161,6.0,2012,2,S,5.8,5.8,5.8,21,Q6
65123,254783,240033,4.5,2013,1,N,3.3,3.3,3.3,52,Q3
65124,258836,240033,4.5,2013,1,S,5.3,5.3,5.3,52,Q3
65125,259430,240033,4.5,2013,1,S,5.6,5.6,5.6,53,Q3
65126,260402,240031,6.0,2013,1,S,6.2,6.2,6.2,10,Q3
65127,244802,240032,4.5,2012,2,S,6.4,6.4,6.4,22,Q3
65128,227877,240061,6.0,2012,2,S,5.8,5.8,5.8,41,Q6
65129,239837,240131,6.0,2012,2,S,4.5,4.5,5.0,20,Q3
65130,243777,240131,6.0,2012,2,S,5.1,5.1,5.1,20,Q3
65131,243979,240131,6.0,2012,2,N,4.3,4.3,4.3,20,Q3
65132,226881,240032,4.5,2012,2,N,1.3,1.3,1.3,11,Q3
65133,244846,240032,4.5,2012,2,S,5.4,5.4,5.4,11,Q3
65134,245374,240032,4.5,2012,2,S,6.0,6.0,6.0,11,Q3
65135,245620,240032,4.5,2012,2,N,4.6,4.6,4.6,11,Q3
65137,250343,240131,6.0,2012,2,S,5.0,5.0,5.0,10,Q3
65138,250576,240131,6.0,2012,2,N,0.0,0.0,0.0,10,Q3
65139,228532,240053,6.0,2012,2,N,3.9,3.9,3.9,14,Q5
65140,227857,240053,6.0,2012,2,S,6.5,6.5,6.5,11,Q5
65141,228573,240053,6.0,2012,2,N,4.0,4.0,4.0,11,Q5
65143,226994,240131,6.0,2012,2,N,4.1,4.4,4.4,10,Q3
65144,228018,240131,6.0,2012,2,S,5.4,5.4,5.4,10,Q3
65145,228245,240131,6.0,2012,2,N,4.7,4.7,4.7,10,Q3
65146,243538,240131,6.0,2012,2,N,3.9,3.9,3.9,10,Q3
65147,239838,240053,6.0,2012,2,N,3.6,3.6,3.6,24,Q5
65148,239827,240053,6.0,2012,2,N,2.8,2.8,2.8,23,Q5
65149,227302,240053,6.0,2012,2,S,5.4,5.4,5.4,31,Q5
65150,227459,240053,6.0,2012,2,N,3.8,3.8,3.8,31,Q5
65151,230248,240053,6.0,2012,2,S,5.0,5.0,5.0,32,Q5
65152,227766,240053,6.0,2012,2,N,3.0,3.0,3.0,10,Q5
65153,243044,240041,6.0,2013,1,S,7.0,7.0,7.0,20,Q4
65154,232343,240041,6.0,2013,1,N,0.0,0.0,0.0,30,Q4
65155,244364,240041,6.0,2013,1,S,7.1,7.1,7.1,30,Q4
65156,229423,240061,6.0,2012,2,S,6.2,6.2,6.2,11,Q6
65157,226673,240061,6.0,2012,2,S,6.5,6.5,6.5,13,Q6
65158,227299,240061,6.0,2012,2,S,6.5,6.5,6.5,13,Q6
65159,227286,240053,6.0,2012,2,S,6.9,6.9,6.9,22,Q5
65160,227383,240053,6.0,2012,2,S,5.0,5.0,5.0,22,Q5
65161,229146,240053,6.0,2012,2,S,5.7,5.7,5.7,22,Q5
65162,231418,240041,6.0,2013,1,N,0.0,0.0,0.0,20,Q4
65163,248927,240041,6.0,2013,1,S,5.8,5.8,5.8,20,Q4
65164,246397,240133,6.0,2012,2,S,6.9,6.9,6.9,30,Q3
65165,256131,240133,6.0,2012,2,N,2.4,2.4,2.4,30,Q3
65166,227133,240061,6.0,2012,2,S,9.0,9.0,9.0,11,Q6
65167,233142,240062,4.5,2012,2,S,6.1,6.1,6.1,12,Q6
65168,243969,240041,6.0,2013,1,S,6.6,6.6,6.6,10,Q4
65169,259963,240041,6.0,2013,1,S,6.6,6.6,6.6,10,Q4
65170,243768,240041,6.0,2013,1,S,7.0,7.0,7.0,10,Q4
65171,227048,240062,4.5,2012,2,S,6.3,6.3,6.3,12,Q6
65172,227451,240062,4.5,2012,2,S,6.5,6.5,6.5,12,Q6
65173,227756,240062,4.5,2012,2,S,8.4,8.4,8.4,12,Q6
65174,227327,240062,4.5,2012,2,S,5.0,5.0,5.0,41,Q6
