CODEX,CODASS,CR,CURS,Q,APR,NP,NC,NF,GR,QUATRI
226793,240012,6.0,2010,1,N,4.7,4.7,4.7,33,Q1
228060,240011,6.0,2010,1,S,7.0,7.0,7.0,52,Q1
228061,240011,6.0,2010,1,S,6.0,6.0,6.0,52,Q1
229821,240012,6.0,2010,1,S,6.7,6.7,6.7,31,Q1
229857,240012,6.0,2010,1,S,6.4,6.4,6.4,31,Q1
228044,240012,6.0,2010,1,S,5.2,5.2,5.2,32,Q1
228229,240012,6.0,2010,1,S,6.5,6.5,6.5,32,Q1
229520,240012,6.0,2010,1,N,3.8,3.8,3.8,32,Q1
232879,240012,6.0,2010,1,S,6.7,6.7,6.7,32,Q1
230005,240011,6.0,2010,1,N,0.0,0.0,0.0,43,Q1
227522,240011,6.0,2010,1,S,6.6,6.6,6.6,51,Q1
228245,240011,6.0,2010,1,N,2.4,2.4,2.4,51,Q1
227338,240012,6.0,2010,1,S,7.1,7.1,7.1,53,Q1
227814,240012,6.0,2010,1,S,5.0,5.0,5.0,53,Q1
228158,240012,6.0,2010,1,S,6.2,6.2,6.2,53,Q1
227755,240014,6.0,2010,1,S,7.0,7.0,7.0,42,Q1
227775,240014,6.0,2010,1,N,4.0,4.0,4.0,42,Q1
228210,240014,6.0,2010,1,N,2.3,2.3,2.3,42,Q1
228556,240014,6.0,2010,1,N,2.1,2.1,2.1,42,Q1
227142,240014,6.0,2010,1,S,9.0,9.0,9.0,41,Q1
227519,240014,6.0,2010,1,S,7.7,7.7,7.7,41,Q1
227766,240014,6.0,2010,1,S,5.5,5.5,5.5,41,Q1
227801,240014,6.0,2010,1,S,7.6,7.6,7.6,41,Q1
227828,240014,6.0,2010,1,S,5.1,5.1,5.1,41,Q1
230066,240014,6.0,2010,1,S,7.8,7.8,7.8,41,Q1
227018,240014,6.0,2010,1,S,5.7,5.7,5.7,42,Q1
227363,240014,6.0,2010,1,S,5.4,5.4,5.4,42,Q1
227365,240014,6.0,2010,1,S,6.8,6.8,6.8,42,Q1
226679,240014,6.0,2010,1,S,5.7,5.7,5.7,41,Q1
226738,240014,6.0,2010,1,S,5.0,5.0,5.0,41,Q1
229794,240013,6.0,2010,1,S,5.9,5.9,5.9,52,Q1
230933,240013,6.0,2010,1,S,6.4,6.4,6.4,71,Q1
228971,240013,6.0,2010,1,N,3.9,3.9,3.9,72,Q1
230686,240013,6.0,2010,1,S,8.3,8.3,8.3,72,Q1
231325,240013,6.0,2010,1,S,5.0,5.0,5.0,62,Q1
227588,240014,6.0,2010,1,S,8.5,8.5,8.5,22,Q1
227636,240014,6.0,2010,1,S,5.0,5.0,5.0,22,Q1
227878,240014,6.0,2010,1,S,6.4,6.4,6.4,22,Q1
228382,240014,6.0,2010,1,N,3.5,3.5,3.5,22,Q1
229314,240014,6.0,2010,1,S,6.0,6.0,6.0,22,Q1
229423,240014,6.0,2010,1,S,7.5,7.5,7.5,22,Q1
226648,240014,6.0,2010,1,S,5.9,5.9,5.9,31,Q1
226793,240014,6.0,2010,1,S,6.1,6.1,6.1,31,Q1
227260,240014,6.0,2010,1,S,6.4,6.4,6.4,31,Q1
228531,240014,6.0,2010,1,S,7.4,7.4,7.4,11,Q1
231885,240014,6.0,2010,1,S,5.1,5.1,5.1,11,Q1
227956,240015,6.0,2010,1,S,8.0,8.0,8.0,13,Q1
228063,240015,6.0,2010,1,S,8.2,8.2,8.2,13,Q1
228371,240015,6.0,2010,1,S,7.4,7.4,7.4,13,Q1
226543,240015,6.0,2010,1,S,6.9,6.9,6.9,21,Q1
227012,240015,6.0,2010,1,S,7.7,7.7,7.7,21,Q1
227027,240015,6.0,2010,1,S,7.3,7.3,7.3,21,Q1
227231,240015,6.0,2010,1,S,6.4,6.4,6.4,21,Q1
227756,240014,6.0,2010,1,S,6.5,6.5,6.5,52,Q1
229211,240014,6.0,2010,1,N,3.7,3.7,3.7,52,Q1
229370,240014,6.0,2010,1,S,5.5,5.5,5.5,52,Q1
230008,240014,6.0,2010,1,S,5.0,5.0,5.0,52,Q1
226441,240014,6.0,2010,1,N,3.8,3.8,3.8,62,Q1
226888,240014,6.0,2010,1,N,3.7,3.7,3.7,62,Q1
227369,240014,6.0,2010,1,S,5.0,5.0,5.0,62,Q1
227620,240014,6.0,2010,1,S,6.5,6.5,6.5,62,Q1
228204,240014,6.0,2010,1,N,4.3,4.3,4.3,62,Q1
228540,240014,6.0,2010,1,S,5.6,5.6,5.6,62,Q1
228048,240015,6.0,2010,1,N,2.4,2.4,2.4,32,Q1
227355,240015,6.0,2010,1,N,2.0,2.0,2.0,33,Q1
229248,240015,6.0,2010,1,S,5.6,5.6,5.6,33,Q1
226431,240015,6.0,2010,1,N,4.0,4.0,4.0,41,Q1
226738,240015,6.0,2010,1,N,2.9,2.9,2.9,41,Q1
228418,240015,6.0,2010,1,S,5.9,5.9,5.9,73,Q1
229176,240015,6.0,2010,1,N,3.9,3.9,3.9,73,Q1
228055,240015,6.0,2010,1,S,8.3,8.3,8.3,63,Q1
228096,240015,6.0,2010,1,S,6.3,6.3,6.3,63,Q1
227285,240015,6.0,2010,1,N,3.1,3.1,3.1,72,Q1
227742,240015,6.0,2010,1,N,0.4,0.4,0.4,72,Q1
227877,240015,6.0,2010,1,S,8.8,8.8,8.8,72,Q1
231048,240015,6.0,2010,1,N,0.2,0.2,0.2,72,Q1
228324,240015,6.0,2010,1,S,6.8,6.8,6.8,62,Q1
228476,240015,6.0,2010,1,S,5.1,5.1,5.1,62,Q1
232965,240015,6.0,2010,1,S,7.5,7.5,7.5,63,Q1
227334,240013,6.0,2010,1,S,7.4,7.4,7.4,31,Q1
227636,240013,6.0,2010,1,S,5.0,5.0,5.0,22,Q1
227738,240013,6.0,2010,1,N,4.6,4.6,4.6,22,Q1
228128,240013,6.0,2010,1,S,7.5,7.5,7.5,31,Q1
228281,240013,6.0,2010,1,S,5.2,5.2,5.2,22,Q1
227261,240013,6.0,2010,1,S,6.7,6.7,6.7,22,Q1
229146,240013,6.0,2010,1,S,5.4,5.4,5.4,12,Q1
229400,240013,6.0,2010,1,S,7.1,7.1,7.1,12,Q1
227309,240015,6.0,2010,1,S,9.2,9.2,9.2,52,Q1
227624,240015,6.0,2010,1,S,8.6,8.6,8.6,52,Q1
227774,240015,6.0,2010,1,S,8.1,8.1,8.1,52,Q1
226499,240015,6.0,2010,1,S,6.5,6.5,6.5,53,Q1
227602,240013,6.0,2010,1,S,8.6,8.6,8.6,12,Q1
227639,240013,6.0,2010,1,S,7.8,7.8,7.8,12,Q1
228029,240013,6.0,2010,1,S,6.8,6.8,6.8,12,Q1
228162,240013,6.0,2010,1,S,6.9,6.9,6.9,12,Q1
228623,240013,6.0,2010,1,S,6.6,6.6,6.6,12,Q1
227286,240015,6.0,2010,1,N,3.6,3.6,3.6,53,Q1
227452,240015,6.0,2010,1,N,1.2,1.2,1.2,53,Q1
227792,240013,6.0,2010,1,S,6.1,6.1,6.1,11,Q1
228063,240013,6.0,2010,1,S,5.2,5.2,5.2,11,Q1
229108,240013,6.0,2010,1,S,7.9,7.9,7.9,11,Q1
229262,240013,6.0,2010,1,N,1.6,1.6,1.6,11,Q1
229754,240013,6.0,2010,1,S,6.8,6.8,6.8,11,Q1
229808,240013,6.0,2010,1,S,8.0,8.0,8.0,11,Q1
231885,240013,6.0,2010,1,S,5.0,5.0,5.0,11,Q1
226774,240013,6.0,2010,1,S,7.9,7.9,7.9,12,Q1
228229,240013,6.0,2010,1,S,5.4,5.4,5.4,32,Q1
228302,240013,6.0,2010,1,N,3.5,3.5,3.5,32,Q1
227520,240013,6.0,2010,1,N,2.9,2.9,2.9,41,Q1
227787,240013,6.0,2010,1,N,4.1,4.1,4.1,41,Q1
228154,240013,6.0,2010,1,S,6.5,6.5,6.5,41,Q1
228006,240013,6.0,2010,1,S,5.0,5.0,5.0,62,Q1
228324,240013,6.0,2010,1,S,5.0,5.0,5.0,62,Q1
228529,240013,6.0,2010,1,S,7.7,7.7,7.7,31,Q1
228631,240013,6.0,2010,1,S,5.5,5.5,5.5,31,Q1
228661,240013,6.0,2010,1,S,6.6,6.6,6.6,31,Q1
228695,240013,6.0,2010,1,N,3.7,3.7,3.7,31,Q1
229821,240013,6.0,2010,1,S,7.9,7.9,7.9,31,Q1
226679,240013,6.0,2010,1,S,6.3,6.3,6.3,41,Q1
227092,240013,6.0,2010,1,S,6.1,6.1,6.1,41,Q1
227094,240013,6.0,2010,1,S,5.5,5.5,5.5,41,Q1
227369,240013,6.0,2010,1,S,5.0,5.0,5.0,61,Q1
231371,240013,6.0,2010,1,S,7.3,7.3,7.3,61,Q1
232351,240013,6.0,2010,1,S,5.3,5.3,5.3,61,Q1
232965,240013,6.0,2010,1,N,2.0,2.0,2.0,61,Q1
227096,240014,6.0,2010,1,S,8.7,8.7,8.7,11,Q1
227057,240013,6.0,2010,1,S,7.0,7.0,7.0,32,Q1
228015,240013,6.0,2010,1,S,7.2,7.2,7.2,32,Q1
227752,240014,6.0,2010,1,S,7.7,7.7,7.7,21,Q1
227422,240015,6.0,2010,1,N,0.2,0.2,0.2,11,Q1
231885,240015,6.0,2010,1,N,3.2,3.2,3.2,11,Q1
226467,240015,6.0,2010,1,N,2.1,2.1,2.1,12,Q1
226410,240014,6.0,2010,1,N,0.0,0.0,0.0,52,Q1
226464,240014,6.0,2010,1,S,5.4,5.4,5.4,52,Q1
227289,240014,6.0,2010,1,N,3.9,3.9,3.9,52,Q1
228021,240014,6.0,2010,1,S,6.6,6.6,6.6,21,Q1
228367,240014,6.0,2010,1,S,6.0,6.0,6.0,21,Q1
228663,240014,6.0,2010,1,S,8.0,8.0,8.0,21,Q1
232772,240014,6.0,2010,1,S,6.2,6.2,6.2,21,Q1
227121,240015,6.0,2010,1,N,4.4,4.4,4.4,12,Q1
227602,240015,6.0,2010,1,S,8.7,8.7,8.7,12,Q1
229072,240014,6.0,2010,1,S,6.6,6.6,6.6,12,Q1
233021,240014,6.0,2010,1,N,4.5,4.5,4.5,12,Q1
227735,240014,6.0,2010,1,S,6.4,6.4,6.4,21,Q1
227707,240013,6.0,2010,1,S,6.7,6.7,6.7,42,Q1
227753,240013,6.0,2010,1,S,7.2,7.2,7.2,42,Q1
227757,240013,6.0,2010,1,S,5.1,5.1,5.1,42,Q1
227829,240013,6.0,2010,1,N,4.1,4.1,4.1,42,Q1
228571,240013,6.0,2010,1,S,7.1,7.1,7.1,42,Q1
228099,240015,6.0,2010,1,S,7.3,7.3,7.3,31,Q1
227639,240014,6.0,2010,1,S,7.4,7.4,7.4,12,Q1
228474,240014,6.0,2010,1,S,5.5,5.5,5.5,12,Q1
228657,240014,6.0,2010,1,N,2.8,2.8,2.8,12,Q1
229368,240013,6.0,2010,1,S,5.6,5.6,5.6,42,Q1
226464,240013,6.0,2010,1,N,4.6,4.6,4.6,51,Q1
227289,240013,6.0,2010,1,N,2.8,2.8,2.8,51,Q1
227522,240013,6.0,2010,1,S,5.0,5.0,5.0,51,Q1
229423,240015,6.0,2010,1,S,5.0,5.0,5.0,23,Q1
226687,240015,6.0,2010,1,N,0.1,0.1,0.1,32,Q1
228015,240014,6.0,2010,1,S,5.0,5.0,5.0,32,Q1
227032,240013,6.0,2010,1,S,7.4,7.4,7.4,42,Q1
226717,240015,6.0,2010,1,N,2.8,2.8,2.8,31,Q1
226950,240015,6.0,2010,1,N,4.0,4.0,4.0,31,Q1
227436,240015,6.0,2010,1,S,5.8,5.8,5.8,31,Q1
227476,240015,6.0,2010,1,N,1.9,1.9,1.9,31,Q1
227958,240015,6.0,2010,1,S,5.9,5.9,5.9,31,Q1
227480,240014,6.0,2010,1,S,6.7,6.7,6.7,31,Q1
228164,240014,6.0,2010,1,S,5.8,5.8,5.8,32,Q1
228229,240014,6.0,2010,1,S,7.2,7.2,7.2,32,Q1
230878,240014,6.0,2010,1,S,5.2,5.2,5.2,72,Q1
231991,240015,6.0,2010,1,S,5.0,5.0,5.0,43,Q1
228581,240014,6.0,2010,1,S,7.9,7.9,7.9,31,Q1
228628,240014,6.0,2010,1,N,4.3,4.3,4.3,31,Q1
227215,240014,6.0,2010,1,S,6.8,6.8,6.8,32,Q1
228382,240015,6.0,2010,1,N,1.8,1.8,1.8,22,Q1
227459,240014,6.0,2010,1,S,7.3,7.3,7.3,71,Q1
227823,240014,6.0,2010,1,S,7.2,7.2,7.2,71,Q1
228375,240014,6.0,2010,1,S,7.4,7.4,7.4,71,Q1
228736,240014,6.0,2010,1,S,6.1,6.1,6.1,71,Q1
227320,240015,6.0,2010,1,N,1.5,1.5,1.5,42,Q1
227326,240015,6.0,2010,1,N,3.3,3.3,3.3,42,Q1
227497,240015,6.0,2010,1,S,5.8,5.8,5.8,42,Q1
227979,240015,6.0,2010,1,S,5.0,5.0,5.0,21,Q1
227383,240015,6.0,2010,1,S,6.9,6.9,6.9,22,Q1
227018,240015,6.0,2010,1,N,1.8,1.8,1.8,43,Q1
227094,240015,6.0,2010,1,S,8.5,8.5,8.5,43,Q1
227095,240015,6.0,2010,1,S,5.0,5.0,5.0,43,Q1
227304,240015,6.0,2010,1,N,2.4,2.4,2.4,43,Q1
227519,240015,6.0,2010,1,S,5.3,5.3,5.3,41,Q1
227766,240015,6.0,2010,1,S,5.2,5.2,5.2,41,Q1
227854,240015,6.0,2010,1,S,6.8,6.8,6.8,41,Q1
229890,240015,6.0,2010,1,S,5.7,5.7,5.7,41,Q1
232153,240015,6.0,2010,1,N,1.8,1.8,1.8,41,Q1
228504,240012,6.0,2010,1,S,5.9,5.9,5.9,62,Q1
227742,240011,6.0,2010,1,S,5.0,5.0,5.0,72,Q1
231745,240011,6.0,2010,1,S,6.4,6.4,6.4,63,Q1
230684,240011,6.0,2010,1,S,7.7,7.7,7.7,72,Q1
230686,240011,6.0,2010,1,S,8.3,8.3,8.3,72,Q1
232636,240011,6.0,2010,1,S,5.0,5.0,5.0,72,Q1
227332,240011,6.0,2010,1,S,6.8,6.8,6.8,71,Q1
229827,240012,6.0,2010,1,S,6.3,6.3,6.3,22,Q1
228367,240012,6.0,2010,1,S,6.1,6.1,6.1,23,Q1
228459,240012,6.0,2010,1,N,3.8,3.8,3.8,23,Q1
230159,240012,6.0,2010,1,S,6.5,6.5,6.5,23,Q1
232526,240012,6.0,2010,1,S,5.0,5.0,5.0,23,Q1
228382,240012,6.0,2010,1,N,3.9,3.9,3.9,22,Q1
227774,240012,6.0,2010,1,S,7.0,7.0,7.0,52,Q1
227786,240012,6.0,2010,1,N,3.4,3.4,3.4,43,Q1
226464,240012,6.0,2010,1,S,5.0,5.0,5.0,53,Q1
227327,240012,6.0,2010,1,S,5.2,5.2,5.2,42,Q1
227753,240012,6.0,2010,1,S,5.4,5.4,5.4,42,Q1
227087,240011,6.0,2010,1,N,4.3,4.3,4.3,11,Q1
228372,240011,6.0,2010,1,S,6.4,6.4,6.4,13,Q1
228315,240011,6.0,2010,1,S,5.0,5.0,5.0,11,Q1
228432,240011,6.0,2010,1,S,5.1,5.1,5.1,11,Q1
229754,240011,6.0,2010,1,S,7.0,7.0,7.0,11,Q1
230199,240011,6.0,2010,1,S,8.0,8.0,8.0,11,Q1
227008,240011,6.0,2010,1,S,7.4,7.4,7.4,12,Q1
227601,240011,6.0,2010,1,S,5.3,5.3,5.3,12,Q1
228474,240011,6.0,2010,1,S,5.0,5.0,5.0,12,Q1
226950,240011,6.0,2010,1,S,5.6,5.6,5.6,31,Q1
227755,240011,6.0,2010,1,S,6.7,6.7,6.7,42,Q1
227094,240011,6.0,2010,1,S,7.3,7.3,7.3,43,Q1
228099,240011,6.0,2010,1,S,6.6,6.6,6.6,31,Q1
228497,240011,6.0,2010,1,S,5.0,5.0,5.0,31,Q1
228629,240011,6.0,2010,1,N,4.0,4.0,4.0,31,Q1
227304,240011,6.0,2010,1,S,5.8,5.8,5.8,43,Q1
227307,240011,6.0,2010,1,S,5.6,5.6,5.6,23,Q1
227320,240011,6.0,2010,1,S,5.4,5.4,5.4,41,Q1
227363,240011,6.0,2010,1,N,4.2,4.2,4.2,41,Q1
227701,240011,6.0,2010,1,S,5.0,5.0,5.0,41,Q1
227855,240011,6.0,2010,1,S,6.6,6.6,6.6,41,Q1
226685,240011,6.0,2010,1,S,5.7,5.7,5.7,42,Q1
227032,240011,6.0,2010,1,S,6.6,6.6,6.6,42,Q1
227327,240011,6.0,2010,1,S,6.7,6.7,6.7,42,Q1
228504,240011,6.0,2010,1,N,3.2,3.2,3.2,62,Q1
228100,240011,6.0,2010,1,N,0.0,0.0,0.0,63,Q1
226888,240011,6.0,2010,1,S,5.4,5.4,5.4,62,Q1
227953,240011,6.0,2010,1,N,2.7,2.7,2.7,62,Q1
226499,240011,6.0,2010,1,S,7.3,7.3,7.3,53,Q1
230210,240011,6.0,2010,1,N,1.8,1.8,1.8,13,Q1
233142,240011,6.0,2010,1,S,7.2,7.2,7.2,13,Q1
227296,240011,6.0,2010,1,S,5.8,5.8,5.8,21,Q1
227659,240011,6.0,2010,1,N,4.3,4.3,4.3,21,Q1
227725,240011,6.0,2010,1,S,5.2,5.2,5.2,21,Q1
227742,240012,6.0,2010,1,S,5.0,5.0,5.0,72,Q1
228297,240012,6.0,2010,1,N,4.3,4.3,4.3,72,Q1
230878,240012,6.0,2010,1,S,6.2,6.2,6.2,72,Q1
228375,240012,6.0,2010,1,S,5.5,5.5,5.5,73,Q1
228091,240012,6.0,2010,1,S,6.4,6.4,6.4,21,Q1
229096,240012,6.0,2010,1,N,3.0,3.0,3.0,21,Q1
229137,240011,6.0,2010,1,S,7.0,7.0,7.0,22,Q1
230356,240011,6.0,2010,1,N,4.1,4.1,4.1,22,Q1
232338,240011,6.0,2010,1,S,5.7,5.7,5.7,22,Q1
228718,240012,6.0,2010,1,S,5.7,5.7,5.7,12,Q1
232124,240012,6.0,2010,1,N,1.4,1.4,1.4,12,Q1
226889,240012,6.0,2010,1,S,6.4,6.4,6.4,13,Q1
228531,240012,6.0,2010,1,S,7.1,7.1,7.1,13,Q1
229262,240012,6.0,2010,1,N,3.7,3.7,3.7,13,Q1
227006,240012,6.0,2010,1,S,6.0,6.0,6.0,12,Q1
227231,240012,6.0,2010,1,S,5.1,5.1,5.1,21,Q1
227665,240011,6.0,2010,1,N,3.4,3.4,3.4,33,Q1
227087,240012,6.0,2010,1,S,4.7,4.7,5.0,11,Q1
227096,240012,6.0,2010,1,S,10.0,10.0,10.0,11,Q1
227475,240012,6.0,2010,1,S,7.0,7.0,7.0,11,Q1
227556,240012,6.0,2010,1,S,7.2,7.2,7.2,11,Q1
228260,240012,6.0,2010,1,S,7.1,7.1,7.1,33,Q1
227302,240012,6.0,2010,1,S,5.3,5.3,5.3,41,Q1
227409,240012,6.0,2010,1,S,5.1,5.1,5.1,41,Q1
227855,240012,6.0,2010,1,S,7.0,7.0,7.0,41,Q1
228017,240011,6.0,2010,1,S,9.0,9.0,9.0,33,Q1
229248,240011,6.0,2010,1,S,5.7,5.7,5.7,33,Q1
229808,240012,6.0,2010,1,S,8.4,8.4,8.4,11,Q1
230199,240012,6.0,2010,1,S,8.5,8.5,8.5,11,Q1
228164,240011,6.0,2010,1,S,6.6,6.6,6.6,32,Q1
228229,240011,6.0,2010,1,S,5.2,5.2,5.2,32,Q1
228721,240011,6.0,2010,1,N,4.4,4.4,4.4,32,Q1
227128,240012,6.0,2010,1,S,6.0,6.0,6.0,62,Q1
227260,240012,6.0,2010,1,S,5.6,5.6,5.6,31,Q1
228128,240012,6.0,2010,1,S,6.5,6.5,6.5,31,Q1
227040,240012,6.0,2010,1,N,3.6,3.6,3.6,33,Q1
228631,240012,6.0,2010,1,S,5.0,5.0,5.0,31,Q1
228637,240012,6.0,2010,1,S,6.0,6.0,6.0,31,Q1
226687,240012,6.0,2010,1,S,5.0,5.0,5.0,32,Q1
226980,240012,6.0,2010,1,S,6.6,6.6,6.6,32,Q1
226994,240012,6.0,2010,1,S,6.4,6.4,6.4,32,Q1
227178,240012,6.0,2010,1,S,7.0,7.0,7.0,32,Q1
228921,240011,6.0,2010,1,S,9.5,9.5,9.5,43,Q1
226684,240012,6.0,2010,1,S,6.1,6.1,6.1,53,Q1
227091,240012,6.0,2010,1,S,6.2,6.2,6.2,53,Q1
229370,240012,6.0,2010,1,N,4.2,4.2,4.2,53,Q1
228572,240014,6.0,2010,1,N,4.4,4.4,4.4,42,Q1
228593,240014,6.0,2010,1,S,7.8,7.8,7.8,42,Q1
231419,240014,6.0,2010,1,S,7.3,7.3,7.3,41,Q1
231991,240014,6.0,2010,1,S,5.0,5.0,5.0,41,Q1
232499,240014,6.0,2010,1,S,9.0,9.0,9.0,41,Q1
227032,240014,6.0,2010,1,S,5.6,5.6,5.6,42,Q1
227326,240014,6.0,2010,1,S,6.3,6.3,6.3,42,Q1
227409,240014,6.0,2010,1,S,6.5,6.5,6.5,42,Q1
227286,240013,6.0,2010,1,S,6.1,6.1,6.1,52,Q1
227756,240013,6.0,2010,1,S,8.1,8.1,8.1,52,Q1
228708,240013,6.0,2010,1,S,5.0,5.0,5.0,52,Q1
230772,240013,6.0,2010,1,S,6.0,6.0,6.0,71,Q1
228540,240013,6.0,2010,1,S,5.3,5.3,5.3,62,Q1
229380,240013,6.0,2010,1,S,7.4,7.4,7.4,62,Q1
227182,240013,6.0,2010,1,S,6.7,6.7,6.7,71,Q1
227495,240013,6.0,2010,1,S,8.7,8.7,8.7,71,Q1
227328,240014,6.0,2010,1,S,7.0,7.0,7.0,22,Q1
228169,240014,6.0,2010,1,S,7.2,7.2,7.2,22,Q1
229137,240014,6.0,2010,1,S,6.8,6.8,6.8,22,Q1
232235,240014,6.0,2010,1,N,4.3,4.3,4.3,22,Q1
229108,240014,6.0,2010,1,S,8.6,8.6,8.6,11,Q1
230248,240014,6.0,2010,1,S,7.4,7.4,7.4,11,Q1
227036,240015,6.0,2010,1,N,1.5,1.5,1.5,13,Q1
228126,240015,6.0,2010,1,S,7.6,7.6,7.6,13,Q1
228537,240015,6.0,2010,1,S,7.3,7.3,7.3,13,Q1
227659,240015,6.0,2010,1,S,5.0,5.0,5.0,21,Q1
227712,240015,6.0,2010,1,N,0.9,0.9,0.9,21,Q1
227814,240014,6.0,2010,1,N,0.0,0.0,0.0,52,Q1
227953,240014,6.0,2010,1,N,4.2,4.2,4.2,62,Q1
228055,240014,6.0,2010,1,S,5.2,5.2,5.2,62,Q1
228096,240014,6.0,2010,1,S,6.6,6.6,6.6,62,Q1
228100,240014,6.0,2010,1,N,2.7,2.7,2.7,62,Q1
228476,240014,6.0,2010,1,N,3.5,3.5,3.5,62,Q1
228164,240015,6.0,2010,1,S,7.5,7.5,7.5,32,Q1
227215,240015,6.0,2010,1,S,6.7,6.7,6.7,33,Q1
227641,240015,6.0,2010,1,N,4.0,4.0,4.0,33,Q1
227665,240015,6.0,2010,1,N,3.5,3.5,3.5,33,Q1
227880,240015,6.0,2010,1,S,5.0,5.0,5.0,33,Q1
228227,240015,6.0,2010,1,N,1.4,1.4,1.4,33,Q1
226472,240015,6.0,2010,1,N,4.2,4.2,4.2,41,Q1
226679,240015,6.0,2010,1,S,7.6,7.6,7.6,41,Q1
227369,240015,6.0,2010,1,N,4.0,4.0,4.0,63,Q1
227994,240015,6.0,2010,1,S,5.5,5.5,5.5,63,Q1
228204,240015,6.0,2010,1,S,5.3,5.3,5.3,63,Q1
228297,240015,6.0,2010,1,N,3.9,3.9,3.9,72,Q1
227584,240015,6.0,2010,1,S,9.3,9.3,9.3,73,Q1
227303,240015,6.0,2010,1,S,8.3,8.3,8.3,71,Q1
227457,240015,6.0,2010,1,S,5.4,5.4,5.4,71,Q1
227459,240015,6.0,2010,1,S,7.8,7.8,7.8,71,Q1
228736,240015,6.0,2010,1,S,8.3,8.3,8.3,71,Q1
228884,240015,6.0,2010,1,N,1.6,1.6,1.6,71,Q1
227482,240013,6.0,2010,1,S,6.2,6.2,6.2,22,Q1
227887,240013,6.0,2010,1,S,7.1,7.1,7.1,31,Q1
228260,240013,6.0,2010,1,S,6.3,6.3,6.3,31,Q1
227296,240013,6.0,2010,1,N,4.5,4.5,4.5,21,Q1
227752,240013,6.0,2010,1,S,6.1,6.1,6.1,21,Q1
227821,240013,6.0,2010,1,S,5.1,5.1,5.1,21,Q1
227871,240013,6.0,2010,1,S,6.4,6.4,6.4,21,Q1
228663,240013,6.0,2010,1,S,5.0,5.0,5.0,22,Q1
232235,240013,6.0,2010,1,S,5.7,5.7,5.7,22,Q1
229736,240013,6.0,2010,1,S,5.2,5.2,5.2,21,Q1
230302,240013,6.0,2010,1,S,5.5,5.5,5.5,21,Q1
232393,240013,6.0,2010,1,S,6.2,6.2,6.2,21,Q1
227027,240013,6.0,2010,1,S,5.0,5.0,5.0,21,Q1
227236,240015,6.0,2010,1,N,0.9,0.9,0.9,52,Q1
228060,240015,6.0,2010,1,S,7.5,7.5,7.5,52,Q1
226944,240015,6.0,2010,1,S,8.7,8.7,8.7,53,Q1
227036,240013,6.0,2010,1,S,5.9,5.9,5.9,11,Q1
227087,240013,6.0,2010,1,S,6.0,6.0,6.0,11,Q1
228436,240013,6.0,2010,1,S,5.0,5.0,5.0,12,Q1
228601,240013,6.0,2010,1,N,4.6,4.6,4.6,12,Q1
228998,240013,6.0,2010,1,N,2.7,2.7,2.7,12,Q1
227338,240015,6.0,2010,1,S,9.2,9.2,9.2,53,Q1
229211,240015,6.0,2010,1,N,4.5,4.5,4.5,53,Q1
228080,240013,6.0,2010,1,S,7.2,7.2,7.2,11,Q1
228315,240013,6.0,2010,1,N,4.3,4.3,4.3,11,Q1
230210,240013,6.0,2010,1,N,0.9,0.9,0.9,11,Q1
227518,240013,6.0,2010,1,S,6.0,6.0,6.0,41,Q1
227700,240013,6.0,2010,1,S,8.4,8.4,8.4,41,Q1
227854,240013,6.0,2010,1,S,5.0,5.0,5.0,41,Q1
227855,240013,6.0,2010,1,S,7.1,7.1,7.1,41,Q1
229457,240013,6.0,2010,1,S,4.8,4.8,5.0,41,Q1
228628,240013,6.0,2010,1,S,5.0,5.0,5.0,31,Q1
228629,240013,6.0,2010,1,N,4.5,4.5,4.5,31,Q1
228715,240013,6.0,2010,1,S,5.6,5.6,5.6,31,Q1
229857,240013,6.0,2010,1,S,6.9,6.9,6.9,31,Q1
230157,240013,6.0,2010,1,S,5.3,5.3,5.3,32,Q1
226738,240013,6.0,2010,1,N,4.2,4.2,4.2,41,Q1
227264,240013,6.0,2010,1,S,6.0,6.0,6.0,41,Q1
230829,240013,6.0,2010,1,N,0.5,0.5,0.5,61,Q1
232054,240013,6.0,2010,1,S,6.3,6.3,6.3,61,Q1
227129,240013,6.0,2010,1,S,5.8,5.8,5.8,62,Q1
227654,240013,6.0,2010,1,S,6.8,6.8,6.8,62,Q1
227284,240013,6.0,2010,1,S,6.3,6.3,6.3,32,Q1
227791,240013,6.0,2010,1,N,3.5,3.5,3.5,32,Q1
228047,240013,6.0,2010,1,N,3.4,3.4,3.4,32,Q1
226877,240015,6.0,2010,1,S,6.5,6.5,6.5,11,Q1
227123,240015,6.0,2010,1,N,2.1,2.1,2.1,11,Q1
227744,240015,6.0,2010,1,S,9.0,9.0,9.0,11,Q1
226818,240015,6.0,2010,1,S,9.2,9.2,9.2,12,Q1
227338,240014,6.0,2010,1,S,6.5,6.5,6.5,52,Q1
227765,240014,6.0,2010,1,S,8.8,8.8,8.8,21,Q1
227871,240014,6.0,2010,1,S,8.1,8.1,8.1,21,Q1
227979,240014,6.0,2010,1,S,5.6,5.6,5.6,21,Q1
228027,240014,6.0,2010,1,S,5.8,5.8,5.8,21,Q1
228268,240014,6.0,2010,1,S,5.5,5.5,5.5,21,Q1
227006,240015,6.0,2010,1,S,6.5,6.5,6.5,12,Q1
